Keyword,Quality_Score,Impressions,Clicks,CTR,Conversions,CVR,Avg_CPC,Spend
keyword_318,4,93711,3035,0.03238680624473114,396,0.13047775947281715,23.54,71443.9
keyword_319,9,3449,351,0.10176862858799653,12,0.03418803418803419,43.47,15257.97
keyword_320,1,22225,291,0.013093363329583801,11,0.037800687285223365,13.12,3817.9199999999996
keyword_321,1,30571,385,0.012593634490203134,49,0.12727272727272726,33.96,13074.6
keyword_322,5,25977,3140,0.12087615967971667,422,0.13439490445859872,13.66,42892.4
keyword_323,5,53136,1779,0.033480126467931345,144,0.08094435075885328,47.69,84840.51
keyword_324,8,71626,9929,0.13862284645240555,461,0.04642965051868265,28.83,286253.07
keyword_325,7,40505,2820,0.06962103444019258,506,0.1794326241134752,36.87,103973.4
keyword_326,3,78665,10408,0.13230788787898048,307,0.02949654112221368,34.09,354808.72000000003
keyword_327,8,66101,4527,0.06848610459750987,675,0.14910536779324055,18.66,84473.82
keyword_328,4,13394,1128,0.08421681349858146,50,0.044326241134751775,45.55,51380.399999999994
keyword_329,3,69800,3790,0.054297994269340975,510,0.1345646437994723,33.23,125941.69999999998
keyword_330,2,19677,2009,0.10209889718961224,280,0.13937282229965156,27.96,56171.64
keyword_331,9,5977,326,0.05454241258156266,53,0.16257668711656442,28.78,9382.28
keyword_332,7,78681,3245,0.04124248547934063,295,0.09090909090909091,45.08,146284.6
keyword_333,5,67451,1439,0.021334005426161214,34,0.0236275191104934,7.66,11022.74
keyword_334,9,63149,1141,0.018068377963229822,189,0.1656441717791411,22.51,25683.910000000003
keyword_335,3,38692,2044,0.05282745787242841,204,0.09980430528375733,42.87,87626.28
keyword_336,6,6707,758,0.11301625167735202,130,0.17150395778364116,6.69,5071.02
keyword_337,8,8869,344,0.038786785432405005,54,0.1569767441860465,33.76,11613.439999999999
keyword_338,9,82654,4289,0.05189101555883563,470,0.10958265329913733,23.15,99290.34999999999
keyword_339,4,66797,9132,0.13671272661945896,1825,0.1998466929478756,14.21,129765.72
keyword_340,1,87826,8737,0.09948079156514017,901,0.1031246423257411,32.51,284039.87
keyword_341,8,1782,247,0.13860830527497195,35,0.1417004048582996,42.4,10472.8
keyword_342,10,81862,11261,0.13756077300823336,1582,0.14048485924873458,26.03,293123.83
keyword_343,3,18147,342,0.018846090262853363,38,0.1111111111111111,11.6,3967.2
keyword_344,6,94186,13534,0.1436943919478479,1696,0.1253140239397074,18.78,254168.52000000002
keyword_345,4,88123,1512,0.017157836206211773,247,0.16335978835978837,49.16,74329.92
keyword_346,6,36881,5148,0.13958406767712372,632,0.12276612276612277,10.0,51480.0
keyword_347,3,37714,3263,0.08651959484541549,329,0.10082745939319644,12.23,39906.49
keyword_348,7,89529,7578,0.08464296484937842,1054,0.1390868302982317,49.56,375565.68
keyword_349,2,69419,7626,0.10985465074403261,201,0.026357199055861525,44.69,340805.94
keyword_350,5,85429,11369,0.13308127216753093,450,0.03958131761808426,36.82,418606.58
keyword_351,3,51274,4941,0.09636462924679175,210,0.042501517911353974,11.79,58254.39
keyword_352,5,27954,1944,0.0695428203477141,187,0.09619341563786009,15.82,30754.08
keyword_353,3,529,13,0.024574669187145556,2,0.15384615384615385,13.11,170.43
keyword_354,9,49960,6019,0.1204763811048839,817,0.13573683336102343,33.39,200974.41
keyword_355,8,75737,2117,0.027951991760962278,412,0.19461502125649505,22.95,48585.15
keyword_356,2,84513,9439,0.11168695940269545,256,0.02712151710986333,7.15,67488.85
keyword_357,8,53082,4454,0.0839079160544064,667,0.14975303098338572,18.11,80661.94
keyword_358,8,83194,5325,0.06400701973700026,407,0.07643192488262911,43.73,232862.24999999997
keyword_359,10,84018,8050,0.09581280201861506,194,0.024099378881987578,40.82,328601.0
keyword_360,3,75682,8940,0.1181258423403187,1507,0.1685682326621924,33.94,303423.6
keyword_361,10,35871,5085,0.14175796604499458,250,0.049164208456243856,8.85,45002.25
keyword_362,5,2980,140,0.04697986577181208,8,0.05714285714285714,44.73,6262.2
keyword_363,2,9538,1360,0.14258754455860767,110,0.08088235294117647,29.05,39508.0
keyword_364,10,25282,3654,0.14452970492840755,591,0.16174055829228243,27.26,99608.04000000001
keyword_365,6,63944,7923,0.12390529213061428,1049,0.13239934368294837,47.03,372618.69
keyword_366,2,60337,8049,0.13340073255216534,544,0.06758603553236427,5.4,43464.600000000006
keyword_367,4,85550,9148,0.10693161893629456,460,0.050284215128989944,30.02,274622.96
keyword_368,3,9921,153,0.015421832476564862,6,0.0392156862745098,40.61,6213.33
keyword_369,1,49598,4489,0.09050768176136134,210,0.04678102027177545,7.87,35328.43
keyword_370,8,88894,10188,0.11460841001642405,1795,0.17618767177071065,21.07,214661.16
keyword_371,8,87111,12355,0.14183053804915569,2299,0.18607851072440307,48.99,605271.4500000001
keyword_372,1,23552,2116,0.08984375,410,0.1937618147448015,14.53,30745.48
keyword_373,6,68832,8341,0.12117910274291027,1420,0.17024337609399354,28.9,241054.9
keyword_374,1,34395,3738,0.10867858700392499,671,0.17950775815944356,38.57,144174.66
keyword_375,9,72538,3577,0.04931208470043288,596,0.1666200726866089,22.57,80732.89
keyword_376,1,46110,1459,0.03164172630665799,280,0.19191226867717615,23.35,34067.65
keyword_377,3,1787,205,0.11471740346950196,35,0.17073170731707318,7.85,1609.25
keyword_378,9,87270,3728,0.0427180016042168,384,0.10300429184549356,13.55,50514.4
keyword_379,1,25624,1134,0.04425538557602248,88,0.07760141093474426,44.63,50610.420000000006
keyword_380,2,20829,2086,0.10014883095683902,261,0.12511984659635667,41.82,87236.52
keyword_381,4,37197,4481,0.12046670430411055,580,0.12943539388529346,18.71,83839.51000000001
keyword_382,7,59117,5410,0.09151343945058105,668,0.12347504621072089,22.18,119993.8
keyword_383,8,63083,8446,0.13388710112074567,1243,0.1471702581103481,24.82,209629.72
keyword_384,1,25882,1024,0.03956417587512557,149,0.1455078125,20.57,21063.68
keyword_385,1,67963,3081,0.045333490281476686,109,0.03537812398571892,34.43,106078.83
keyword_386,5,93745,9297,0.09917328924209291,663,0.0713133268796386,5.58,51877.26
keyword_387,8,30405,3834,0.12609768130241736,690,0.17996870109546165,44.61,171034.74
keyword_388,1,90394,7729,0.08550346261920039,975,0.1261482727390348,18.53,143218.37
keyword_389,3,20865,238,0.011406661873951594,18,0.07563025210084033,44.26,10533.88
keyword_390,6,18629,1951,0.1047291856782436,337,0.1727319323423885,25.45,49652.95
keyword_391,1,29484,3653,0.12389770723104056,236,0.06460443471119627,39.93,145864.29
keyword_392,3,46858,2282,0.048700328652524646,213,0.09333917616126206,42.16,96209.12
keyword_393,1,78711,1384,0.017583311100100366,96,0.06936416184971098,18.56,25687.039999999997
keyword_394,4,24990,2062,0.08251300520208084,364,0.17652764306498545,33.81,69716.22
keyword_395,9,55934,889,0.01589373189830872,134,0.15073115860517436,32.33,28741.37
keyword_396,5,6471,441,0.06815020862308763,45,0.10204081632653061,26.42,11651.220000000001
keyword_397,3,18950,236,0.01245382585751979,44,0.1864406779661017,26.13,6166.679999999999
keyword_398,10,15156,628,0.04143573502243336,117,0.18630573248407642,18.73,11762.44
keyword_399,7,41554,2677,0.06442219762237089,396,0.1479267837131117,18.96,50755.920000000006
keyword_400,6,98933,2536,0.02563350954686505,457,0.18020504731861198,29.67,75243.12000000001
keyword_401,9,7772,201,0.02586206896551724,30,0.14925373134328357,6.45,1296.45
keyword_402,4,40356,5076,0.12578055307760927,675,0.13297872340425532,47.01,238622.75999999998
keyword_403,4,69304,1094,0.015785524645042133,104,0.09506398537477148,34.25,37469.5
keyword_404,9,27029,2877,0.10644122979022531,199,0.06916927354883559,24.95,71781.15
keyword_405,2,34254,4248,0.12401471361008934,131,0.03083804143126177,7.78,33049.44
keyword_406,10,36378,1029,0.028286326900874154,168,0.16326530612244897,33.35,34317.15
keyword_407,2,20456,764,0.037348455220962064,32,0.041884816753926704,5.8,4431.2
keyword_408,9,58660,5854,0.09979543129901125,549,0.0937820293816194,35.59,208343.86000000002
keyword_409,7,24182,1310,0.054172525018608884,81,0.06183206106870229,8.26,10820.6
keyword_410,5,96909,7432,0.07669050346201076,756,0.10172228202368137,34.52,256552.64
keyword_411,5,35868,4556,0.12702130032340805,349,0.07660228270412643,23.26,105972.56000000001
keyword_412,9,48948,1435,0.02931682601944921,243,0.16933797909407666,34.82,49966.7
keyword_413,10,35437,3428,0.09673505093546293,672,0.19603267211201866,11.23,38496.44
keyword_414,5,18663,2648,0.14188501312757862,501,0.18919939577039274,10.28,27221.44
keyword_415,9,17640,318,0.01802721088435374,41,0.1289308176100629,16.13,5129.339999999999
keyword_416,8,34435,633,0.01838245970669377,124,0.19589257503949448,23.52,14888.16
keyword_417,6,24237,2124,0.08763460824359451,195,0.09180790960451977,16.39,34812.36
keyword_418,5,35862,5178,0.14438681612849255,590,0.11394360757049053,8.69,44996.82
keyword_419,5,87750,3586,0.040866096866096865,237,0.06609035136642498,19.63,70393.18
keyword_420,5,3604,202,0.0560488346281909,36,0.1782178217821782,36.76,7425.5199999999995
keyword_421,1,33673,801,0.023787604312060107,41,0.05118601747815231,31.24,25023.239999999998
keyword_422,5,2911,176,0.06046032291308828,22,0.125,48.35,8509.6
keyword_423,3,28103,455,0.016190442301533645,74,0.16263736263736264,24.62,11202.1
keyword_424,6,98483,6349,0.06446797924514891,807,0.12710663096550637,19.98,126853.02
keyword_425,9,61931,5435,0.08775895754953093,185,0.03403863845446182,36.22,196855.69999999998
keyword_426,3,90774,13298,0.14649569259920242,1729,0.1300195518123026,23.54,313034.92
keyword_427,1,77039,9597,0.12457326808499591,1517,0.15807023028029593,32.82,314973.54
keyword_428,8,13338,1668,0.1250562303193882,89,0.053357314148681056,47.58,79363.44
keyword_429,9,74358,3118,0.04193227359530918,475,0.15234124438742783,27.46,85620.28
keyword_430,10,85587,1901,0.02221131713928517,338,0.17780115728563914,27.42,52125.420000000006
keyword_431,4,52352,4943,0.09441855134474328,976,0.19745094072425654,39.88,197126.84000000003
keyword_432,10,76545,6350,0.08295773727872494,595,0.09370078740157481,39.02,247777.00000000003
keyword_433,5,44411,3655,0.08229943032131679,89,0.024350205198358413,28.23,103180.65000000001
keyword_434,3,57186,1444,0.025250935543664532,137,0.09487534626038781,7.91,11422.04
keyword_435,8,38150,3019,0.07913499344692006,419,0.1387876780390858,49.14,148353.66
keyword_436,3,93024,2888,0.03104575163398693,521,0.1804016620498615,21.98,63478.24
keyword_437,4,35201,2432,0.06908894633675179,459,0.18873355263157895,19.25,46816.0
keyword_438,10,85925,1607,0.018702356706430025,295,0.1835718730553827,49.17,79016.19
keyword_439,7,69015,8969,0.12995725566905744,1241,0.13836548110157207,44.25,396878.25
keyword_440,2,67382,798,0.011842925410346978,113,0.14160401002506265,19.86,15848.279999999999
keyword_441,1,78028,11041,0.141500487004665,225,0.02037858889593334,18.87,208343.67
keyword_442,4,68672,8982,0.13079566635601117,767,0.08539300823869962,37.44,336286.07999999996
keyword_443,8,31427,3625,0.11534667642473033,664,0.18317241379310345,20.04,72645.0
keyword_444,1,64335,9493,0.14755576280407243,1368,0.14410618350363424,16.31,154830.83
keyword_445,10,25120,440,0.01751592356687898,45,0.10227272727272728,49.09,21599.600000000002
keyword_446,3,846,84,0.09929078014184398,3,0.03571428571428571,30.46,2558.64
keyword_447,4,46269,5964,0.1288983984957531,383,0.06421864520456069,39.31,234444.84000000003
keyword_448,4,20677,573,0.027711950476374717,68,0.11867364746945899,37.09,21252.570000000003
keyword_449,3,16699,1534,0.09186178813102581,278,0.18122555410691005,39.0,59826.0
keyword_450,3,13434,875,0.06513324400774155,32,0.036571428571428574,45.65,39943.75
keyword_451,7,64521,4582,0.07101563831930689,218,0.04757747708424269,27.53,126142.46
keyword_452,8,29529,4067,0.13772901215754005,560,0.13769363166953527,38.9,158206.3
keyword_453,10,71036,6067,0.08540739906526268,442,0.07285313993736608,40.86,247897.62
keyword_454,4,41519,957,0.02304968809460729,48,0.050156739811912224,47.59,45543.630000000005
keyword_455,8,19229,2715,0.14119298975505745,141,0.051933701657458566,37.09,100699.35
keyword_456,8,81819,2939,0.03592075190359208,319,0.10854031983667914,45.17,132754.63
keyword_457,6,69802,9421,0.1349674794418498,1178,0.12503980469164633,9.28,87426.87999999999
keyword_458,1,99251,14483,0.14592296299281618,2647,0.1827660015190223,10.67,154533.61
keyword_459,7,31832,4230,0.1328851470218648,488,0.11536643026004728,12.13,51309.9
keyword_460,7,35683,3739,0.1047837906005661,540,0.14442364268520994,11.52,43073.28
keyword_461,5,46109,5260,0.1140775119824763,276,0.05247148288973384,8.94,47024.399999999994
keyword_462,6,38416,4148,0.10797584339858392,615,0.1482642237222758,10.52,43636.96
keyword_463,9,3535,263,0.0743988684582744,35,0.13307984790874525,49.82,13102.66
keyword_464,3,68360,3309,0.04840550029256875,194,0.05862798428528256,17.25,57080.25
keyword_465,4,89172,4449,0.04989234288790203,625,0.14048100696785795,26.51,117942.99
keyword_466,9,97458,10950,0.1123560918549529,635,0.05799086757990868,41.97,459571.5
keyword_467,10,30574,2985,0.09763197488061752,378,0.12663316582914572,10.32,30805.2
keyword_468,2,87346,8025,0.09187598745220159,1126,0.1403115264797508,19.28,154722.0
keyword_469,9,61901,6274,0.10135539005831892,908,0.14472425884603124,12.17,76354.58
keyword_470,5,25113,2975,0.11846454027794369,546,0.18352941176470589,7.82,23264.5
keyword_471,3,59074,6779,0.11475437586755595,1292,0.19058858238678272,48.23,326951.17
keyword_472,8,6325,156,0.024664031620553358,25,0.16025641025641027,43.63,6806.280000000001
keyword_473,9,41087,2499,0.06082215786015041,445,0.17807122849139656,44.57,111380.43000000001
keyword_474,1,41748,1960,0.046948356807511735,46,0.02346938775510204,44.09,86416.40000000001
keyword_475,5,89538,7642,0.08534923719538073,651,0.08518712378958387,11.96,91398.32
keyword_476,9,88032,1637,0.01859551072337332,44,0.02687843616371411,40.32,66003.84
keyword_477,2,41204,4810,0.11673623920007767,290,0.060291060291060294,37.75,181577.5
keyword_478,1,63188,1574,0.024909792998670632,139,0.08831003811944091,46.64,73411.36
keyword_479,8,14863,713,0.047971472784767544,125,0.1753155680224404,14.87,10602.31
keyword_480,6,13489,1613,0.11957891615390318,180,0.1115933044017359,23.63,38115.189999999995
keyword_481,2,48360,832,0.017204301075268817,113,0.13581730769230768,18.27,15200.64
keyword_482,3,60225,6168,0.1024159402241594,526,0.08527885862516213,16.61,102450.48
keyword_483,5,38760,5404,0.139422084623323,694,0.12842339008142117,34.36,185681.44
keyword_484,1,14638,1412,0.09646126520016396,235,0.16643059490084985,12.38,17480.56
keyword_485,2,39972,4387,0.10975182627839487,325,0.07408251652609985,25.92,113711.04000000001
keyword_486,1,89888,10869,0.12091714133143468,2041,0.18778176465176188,34.1,370632.9
keyword_487,7,99007,4070,0.041108204470390985,237,0.05823095823095823,10.86,44200.2
keyword_488,7,97657,8919,0.09132985858668606,1654,0.18544679896849423,16.56,147698.63999999998
keyword_489,10,22118,1178,0.05325978840763179,29,0.02461799660441426,48.53,57168.340000000004
keyword_490,5,91655,4117,0.04491844416562108,484,0.11756133106631042,40.79,167932.43
keyword_491,10,46563,1720,0.036939200652878895,339,0.19709302325581396,35.46,60991.200000000004
keyword_492,6,18504,1701,0.09192607003891051,220,0.12933568489124045,43.52,74027.52
keyword_493,3,52095,6315,0.1212208465303772,757,0.11987331749802059,5.63,35553.45
keyword_494,2,20720,2747,0.1325772200772201,392,0.14270112850382236,5.27,14476.689999999999
keyword_495,10,53383,3736,0.06998482663020063,269,0.07200214132762313,11.93,44570.479999999996
keyword_496,9,29524,1836,0.062186695569706005,54,0.029411764705882353,27.29,50104.439999999995
keyword_497,2,18021,1914,0.10620942234060263,124,0.06478578892371996,30.65,58664.1
keyword_498,1,11253,1341,0.119168221807518,69,0.05145413870246085,10.12,13570.919999999998
keyword_499,9,74773,3399,0.045457584957136934,633,0.18623124448367168,8.25,28041.75
keyword_500,8,45837,2366,0.051617688766716845,410,0.17328825021132713,42.28,100034.48
keyword_501,8,91284,7729,0.08466982165549275,596,0.07711217492560486,25.9,200181.09999999998
keyword_502,7,31825,2298,0.07220738413197172,391,0.170147954743255,49.66,114118.68
keyword_503,9,25835,2811,0.10880588349138766,163,0.057986481679117755,15.32,43064.520000000004
keyword_504,3,10036,809,0.08060980470306896,45,0.05562422744128554,34.12,27603.079999999998
keyword_505,8,31585,809,0.02561342409371537,127,0.15698393077873918,41.2,33330.8
keyword_506,1,33787,1122,0.033208038594725785,88,0.0784313725490196,44.27,49670.94
keyword_507,1,8500,1158,0.13623529411764707,36,0.031088082901554404,18.78,21747.24
keyword_508,6,86625,3624,0.04183549783549784,542,0.14955849889624723,13.7,49648.799999999996
keyword_509,8,81277,1382,0.01700358034868413,273,0.1975397973950796,15.17,20964.94
keyword_510,8,28691,3224,0.11236973266878116,392,0.12158808933002481,35.0,112840.0
keyword_511,10,98342,10400,0.10575339122653597,701,0.06740384615384615,28.5,296400.0
keyword_512,1,95660,8993,0.09401003554254651,783,0.08706771933726232,31.95,287326.35
keyword_513,1,13467,1081,0.08027029033934803,147,0.13598519888991675,5.92,6399.5199999999995
keyword_514,9,45074,6569,0.14573811953676177,960,0.14614096513929062,22.59,148393.71
keyword_515,9,13746,368,0.026771424414375092,66,0.1793478260869565,18.96,6977.280000000001
keyword_516,7,72503,5903,0.08141732066259327,1083,0.1834660342198882,43.87,258964.61
keyword_517,1,14847,1320,0.08890684986866033,231,0.175,39.93,52707.6
keyword_518,10,67858,892,0.013145097114562763,121,0.13565022421524664,24.33,21702.359999999997
keyword_519,2,84444,5715,0.06767798777888305,577,0.10096237970253719,33.37,190709.55
keyword_520,8,15882,1899,0.11956932376275028,270,0.14218009478672985,7.15,13577.85
keyword_521,8,67220,5105,0.07594465932758107,714,0.13986287952987267,33.68,171936.4
keyword_522,5,80635,10687,0.13253549947293358,633,0.05923084120894545,9.37,100137.18999999999
keyword_523,2,82799,8302,0.10026691143612845,924,0.11129848229342328,37.13,308253.26
