Customer_ID,Journey,Conversion_Value
654,Display > Organic Search,5016
655,Social Media > Social Media,5248
656,Paid Search > Email > Paid Search > Paid Search > Organic Search,2441
657,Paid Search > Social Media > Email,5925
658,Social Media > Organic Search > Paid Search > Organic Search,7632
659,Paid Search > Display,3443
660,Organic Search > Email > Social Media > Social Media > Organic Search,4826
661,Organic Search > Organic Search > Paid Search > Organic Search,2943
662,Paid Search > Organic Search > Paid Search > Email > Paid Search,6441
663,Email > Social Media > Paid Search > Paid Search > Paid Search,3101
664,Social Media > Organic Search,4533
665,Display > Organic Search > Organic Search > Email,8702
666,Email > Organic Search > Social Media > Organic Search > Organic Search,6799
667,Display > Social Media > Social Media > Display,2241
668,Email > Social Media,2084
669,Display > Organic Search > Paid Search > Social Media > Display,4784
670,Organic Search > Email,5922
671,Organic Search > Email > Social Media,6138
672,Display > Social Media > Social Media > Organic Search,8378
673,Social Media > Social Media,8704
674,Organic Search > Email,1854
675,Organic Search > Organic Search > Email > Display,1589
676,Paid Search > Display > Social Media > Social Media,4718
677,Social Media > Social Media > Display > Organic Search,4339
678,Email > Paid Search > Organic Search > Display > Paid Search,1428
679,Social Media > Email,9924
680,Organic Search > Paid Search > Organic Search > Email > Email,3348
681,Email > Display,2712
682,Email > Organic Search > Social Media > Display,7123
683,Paid Search > Display,1961
684,Paid Search > Email > Display,9251
685,Email > Organic Search > Organic Search,9399
686,Paid Search > Display > Paid Search > Social Media > Organic Search,3293
687,Email > Organic Search > Email > Social Media,1068
688,Email > Paid Search > Organic Search > Email,4247
689,Paid Search > Social Media > Email > Social Media,1443
690,Paid Search > Paid Search > Organic Search,6939
691,Social Media > Organic Search > Email > Email,5858
692,Email > Social Media,8576
693,Organic Search > Social Media > Paid Search,9274
694,Paid Search > Display > Email > Social Media > Display,2598
695,Paid Search > Paid Search > Social Media > Organic Search,7418
696,Social Media > Email,4795
697,Email > Display > Display,6933
698,Social Media > Organic Search > Display > Social Media,2091
699,Email > Email > Paid Search > Organic Search,6400
700,Organic Search > Email > Display > Email > Display,5984
701,Organic Search > Paid Search > Email,3252
702,Social Media > Email,9932
703,Paid Search > Display,6712
704,Email > Social Media > Social Media > Organic Search,9635
705,Paid Search > Email,1151
706,Organic Search > Social Media > Display > Email > Organic Search,7788
707,Paid Search > Social Media,5949
708,Social Media > Display > Display > Social Media > Email,6354
709,Email > Display > Organic Search > Social Media,8275
710,Paid Search > Email,5742
711,Email > Display > Organic Search,8658
712,Display > Email > Email > Organic Search > Email,4242
713,Display > Display > Social Media > Paid Search > Organic Search,8106
714,Email > Paid Search > Paid Search > Display,8894
715,Organic Search > Display > Paid Search > Organic Search > Organic Search,3612
716,Paid Search > Social Media,6228
717,Email > Social Media > Email > Social Media > Organic Search,6749
718,Social Media > Paid Search,1659
719,Paid Search > Social Media,3066
720,Organic Search > Organic Search > Paid Search,7682
721,Organic Search > Email > Email > Social Media > Display,1010
722,Organic Search > Email,6675
723,Paid Search > Display,8742
724,Social Media > Paid Search > Social Media > Social Media > Paid Search,4748
725,Organic Search > Social Media,8575
726,Email > Email > Social Media > Email,8940
727,Display > Display > Paid Search > Display > Display,2217
728,Organic Search > Display > Organic Search > Display > Social Media,7815
729,Display > Organic Search > Organic Search,2718
730,Email > Display,9585
731,Paid Search > Paid Search,8931
732,Display > Paid Search > Display > Email,9483
733,Display > Display > Organic Search > Organic Search,4686
734,Organic Search > Social Media > Email,6775
735,Display > Social Media > Social Media,5319
736,Paid Search > Social Media > Email > Paid Search,9589
737,Display > Social Media > Email,4416
738,Paid Search > Paid Search > Social Media > Display,9302
739,Email > Email > Social Media > Organic Search,3921
740,Paid Search > Social Media,7683
741,Organic Search > Display > Email,5027
742,Email > Display,3790
743,Email > Email,3138
744,Social Media > Organic Search,7141
745,Paid Search > Paid Search > Display > Organic Search,1123
746,Paid Search > Social Media > Organic Search,2633
747,Social Media > Organic Search > Social Media > Paid Search > Display,6928
748,Paid Search > Email > Paid Search > Social Media,7533
749,Email > Display,8509
750,Display > Display > Display > Paid Search > Organic Search,4908
751,Display > Paid Search > Email > Display > Email,3623
752,Email > Display,2305
753,Organic Search > Display > Organic Search > Organic Search,5657
754,Email > Paid Search > Social Media > Display > Display,5011
755,Email > Paid Search > Social Media,5831
756,Organic Search > Paid Search > Display > Display > Display,7508
757,Organic Search > Social Media,1031
758,Paid Search > Display > Paid Search > Display > Email,6839
759,Social Media > Social Media > Email > Email > Organic Search,1467
760,Organic Search > Organic Search > Display > Paid Search,4668
761,Display > Organic Search > Paid Search > Paid Search > Email,8633
762,Display > Social Media > Organic Search > Organic Search,1995
763,Display > Display > Paid Search,5733
764,Organic Search > Email > Paid Search > Organic Search > Social Media,7475
765,Display > Organic Search > Social Media > Email,5278
766,Paid Search > Organic Search > Email > Email > Social Media,3177
767,Display > Organic Search > Display,7049
768,Email > Email > Paid Search > Organic Search > Organic Search,8311
769,Paid Search > Display,3084
770,Display > Organic Search > Display > Organic Search > Display,9810
771,Organic Search > Organic Search > Paid Search > Email > Paid Search,8614
772,Social Media > Display,1104
773,Paid Search > Display > Social Media > Display,8159
774,Email > Paid Search > Paid Search > Display > Paid Search,2833
775,Display > Paid Search,5377
776,Social Media > Organic Search > Email > Display > Email,8345
777,Display > Email > Paid Search,2864
778,Paid Search > Display > Paid Search,9368
779,Paid Search > Organic Search > Display > Social Media > Display,2191
780,Social Media > Organic Search,8216
781,Display > Display > Organic Search > Email,7012
782,Paid Search > Paid Search > Organic Search,7032
783,Paid Search > Social Media > Email > Email,9661
784,Email > Social Media > Email > Paid Search,4815
785,Email > Paid Search > Social Media > Organic Search,8427
786,Display > Paid Search > Email,9472
787,Paid Search > Paid Search > Organic Search > Paid Search,3157
788,Paid Search > Social Media > Organic Search > Display > Email,4251
789,Social Media > Paid Search > Social Media > Email > Display,9708
790,Email > Display > Social Media > Paid Search,4789
791,Paid Search > Display > Email > Email > Social Media,5036
792,Display > Email > Organic Search > Paid Search > Paid Search,1778
793,Paid Search > Social Media > Social Media > Organic Search,7922
794,Organic Search > Social Media > Display > Email > Email,8722
795,Display > Display > Paid Search > Display > Social Media,9413
796,Paid Search > Social Media > Paid Search,5834
797,Display > Organic Search > Email > Paid Search > Display,9784
798,Social Media > Email,2235
799,Email > Organic Search > Email > Organic Search > Social Media,7231
800,Paid Search > Paid Search > Paid Search > Social Media,8317
801,Email > Paid Search > Organic Search > Social Media,7192
802,Social Media > Paid Search > Display > Display > Display,4273
803,Display > Social Media > Display > Display,8859
804,Email > Organic Search > Organic Search > Organic Search > Display,3467
805,Display > Organic Search > Display,3555
806,Paid Search > Organic Search,6959
807,Display > Organic Search > Display > Organic Search,7518
808,Social Media > Paid Search > Social Media,7011
809,Email > Email > Organic Search > Display,5098
810,Paid Search > Social Media > Paid Search > Email,7919
811,Display > Social Media > Email > Email > Organic Search,6249
812,Display > Paid Search > Paid Search > Social Media > Social Media,8382
813,Social Media > Social Media > Organic Search,3277
814,Email > Display,9175
815,Social Media > Organic Search > Email,2003
816,Social Media > Paid Search > Organic Search,9154
817,Display > Organic Search > Email > Display,4415
818,Organic Search > Social Media > Organic Search > Social Media,9755
819,Email > Organic Search > Display > Social Media,9174
820,Paid Search > Display > Email,1710
821,Social Media > Paid Search > Paid Search > Social Media,2272
822,Email > Paid Search > Organic Search > Organic Search > Email,4254
823,Paid Search > Organic Search,6737
824,Display > Organic Search > Social Media,6568
825,Email > Paid Search > Social Media,2495
826,Organic Search > Social Media > Display > Display > Paid Search,5164
827,Paid Search > Organic Search,4742
828,Social Media > Display,2815
829,Email > Email > Social Media > Social Media > Organic Search,8246
830,Email > Paid Search > Paid Search,2144
831,Organic Search > Organic Search > Social Media > Display,9805
832,Paid Search > Display,9540
833,Social Media > Social Media > Display > Organic Search > Display,6343
834,Display > Paid Search > Email > Email,4965
835,Social Media > Display > Email > Organic Search,4444
836,Paid Search > Social Media > Social Media,7558
837,Organic Search > Email > Display,1656
838,Social Media > Display,4778
839,Email > Social Media,6733
840,Paid Search > Display > Email,1130
841,Paid Search > Paid Search,7749
842,Display > Email > Display > Email,9169
843,Paid Search > Social Media,6468
844,Social Media > Display > Email,5524
845,Paid Search > Social Media > Social Media > Email > Display,8561
846,Email > Paid Search,7207
847,Display > Display > Display > Email,7464
848,Display > Paid Search > Paid Search > Display,3342
849,Display > Paid Search,8731
850,Organic Search > Display > Email > Email > Organic Search,5743
851,Email > Organic Search,8901
852,Email > Social Media,1133
853,Organic Search > Email,4925
854,Organic Search > Social Media > Social Media > Email > Paid Search,3636
855,Organic Search > Social Media > Display > Social Media > Social Media,8358
856,Organic Search > Paid Search > Organic Search > Organic Search > Social Media,6137
857,Display > Display > Organic Search > Email,5551
858,Email > Organic Search > Organic Search,3455
