Campaign_ID,Campaign_Type,Device,Impressions,Clicks,Avg_CPC,Spend,CTR,CVR,Conversions,Revenue_Per_Conversion,Revenue,CPA,ROAS,Customer_Quality_Score,Customer_LTV
189,Generic,Tablet,77675,1756,30.43,53435.08,0.022607016414547796,0.096,168,3042,511056,318.0659523809524,9.56405417564641,100.0,1248565
190,Competitor,Tablet,98596,4273,33.29,142248.16999999998,0.04333847214897156,0.226,965,3119,3009835,147.40743005181346,21.15904197572454,100.0,5757876
191,Brand,Mobile,23419,5541,43.6,241587.6,0.23660275844399847,0.124,687,3138,2155806,351.65589519650655,8.92349607347397,100.0,7739339
192,Generic,Mobile,94321,9098,29.79,271029.42,0.09645784077776953,0.113,1028,4620,4749360,263.64729571984435,17.523411296087342,100.0,8607238
193,Brand,Tablet,82238,3412,23.48,80113.76,0.04148933583015151,0.029,98,1490,146020,817.4873469387754,1.8226581800679436,39.45098947821644,610513
194,Brand,Mobile,95753,8745,42.72,373586.39999999997,0.09132873121468779,0.104,909,2849,2589741,410.9861386138613,6.932107271570914,100.0,12216539
195,Competitor,Tablet,40291,2424,49.14,119115.36,0.060162319128341316,0.215,521,1748,910708,228.62833013435701,7.6455966719993125,100.0,4336380
196,Generic,Tablet,13397,9739,34.03,331418.17,0.7269537956258864,0.195,1899,4045,7681455,174.52246972090572,23.177531274160376,100.0,14423520
197,Competitor,Mobile,58888,5695,44.35,252573.25,0.09670900692840646,0.071,404,1382,558328,625.1813118811881,2.21055871910426,51.48005480750152,1928419
198,Competitor,Mobile,36169,6084,31.94,194322.96000000002,0.1682103458763029,0.115,699,1804,1260996,278.00137339055794,6.489176574914255,100.0,2320086
199,Generic,Desktop,63182,2611,36.04,94100.44,0.041325060935076444,0.065,169,2489,420641,556.8073372781065,4.470127876128953,91.3507319399828,1473108
200,Brand,Desktop,93476,462,35.97,16618.14,0.004942445119602893,0.239,110,2177,239470,151.07399999999998,14.410156611991475,100.0,1042276
201,Brand,Desktop,43249,3554,36.72,130502.87999999999,0.08217531041180143,0.158,561,3217,1804737,232.62545454545452,13.82909710498343,100.0,6104099
202,Generic,Tablet,29341,2898,19.45,56366.1,0.0987696397532463,0.194,562,2295,1289790,100.29555160142348,22.88237078669626,100.0,5871367
203,Brand,Mobile,76603,4720,30.9,145848.0,0.061616385781235725,0.184,868,1917,1663956,168.02764976958525,11.4088365970051,100.0,7164761
204,Generic,Tablet,47144,3355,31.74,106487.7,0.0711649414559647,0.221,741,4181,3098121,143.7080971659919,29.093698145419612,100.0,7645912
205,Generic,Mobile,62772,1317,19.18,25260.06,0.02098069202829287,0.238,313,1150,359950,80.70306709265176,14.249768211160227,100.0,1333743
206,Competitor,Tablet,80360,1585,20.74,32872.899999999994,0.019723743155798903,0.027,42,1430,60060,782.6880952380951,1.8270368601492417,49.170324765569255,91648
207,Generic,Desktop,14444,5449,39.3,214145.69999999998,0.3772500692328995,0.244,1329,3498,4648842,161.13295711060948,21.708780517189933,100.0,13417240
208,Competitor,Desktop,46647,7295,31.22,227749.9,0.1563873346624649,0.22,1604,3690,5918760,141.9887157107232,25.987980675293382,100.0,13807641
209,Brand,Desktop,99843,7850,11.71,91923.5,0.0786234387989143,0.108,847,3827,3241469,108.52833530106257,35.26268038096896,100.0,15493921
210,Brand,Tablet,11974,6179,42.69,263781.51,0.5160347419408718,0.213,1316,3070,4040120,200.44187689969607,15.316160711946791,100.0,11792550
211,Brand,Mobile,39383,9499,44.74,424985.26,0.24119543965670467,0.189,1795,3414,6128130,236.7605905292479,14.419629518444946,100.0,23220866
212,Brand,Mobile,95826,9740,25.98,253045.2,0.1016425604741928,0.202,1967,1650,3245550,128.64524656837824,12.825969431548197,100.0,13183215
213,Competitor,Desktop,82552,8135,14.4,117144.0,0.09854394805698227,0.071,577,1819,1049563,203.02253032928942,8.959596735641604,100.0,4414717
214,Brand,Desktop,98648,1607,47.64,76557.48,0.01629024410023518,0.169,271,3286,890506,282.49992619926195,11.631861445805166,100.0,3629001
215,Generic,Desktop,95049,1103,44.7,49304.100000000006,0.01160454081578975,0.026,28,3481,97468,1760.8607142857145,1.9768741341997924,48.53290569751751,244847
216,Generic,Desktop,3956,6503,16.0,104048.0,1.6438321536905967,0.215,1398,3751,5243898,74.42632331902718,50.3988351530063,100.0,20457688
217,Generic,Mobile,9077,1025,9.3,9532.5,0.1129227718409166,0.239,244,4198,1024312,39.067622950819676,107.45470757933386,100.0,3504717
218,Competitor,Tablet,37490,8375,24.83,207951.25,0.22339290477460655,0.172,1440,1941,2795040,144.41059027777777,13.440842505154453,100.0,10036441
219,Brand,Tablet,56612,6683,35.44,236845.52,0.11804917685296404,0.138,922,1540,1419880,256.8823427331887,5.994962454852429,100.0,2133868
220,Brand,Tablet,37159,4027,12.89,51908.03,0.10837213057401976,0.187,753,3680,2771040,68.9349667994688,53.38364796352318,100.0,6661307
221,Brand,Tablet,40710,9834,28.09,276237.06,0.24156226971260134,0.095,934,3245,3030830,295.75702355460385,10.971844255799711,100.0,14418849
222,Competitor,Desktop,84536,1085,24.14,26191.9,0.012834768619286457,0.164,177,2709,479493,147.9768361581921,18.30691931474998,100.0,1206052
223,Generic,Desktop,14806,4331,45.07,195198.17,0.2925165473456707,0.185,801,4727,3786327,243.69309612983773,19.397348858342266,100.0,11484135
224,Generic,Desktop,79345,5402,24.33,131430.66,0.06808242485348794,0.053,286,3529,1009294,459.54776223776224,7.679288835649155,100.0,2173372
225,Brand,Tablet,81391,5391,29.02,156446.82,0.06623582459977147,0.052,280,2202,616560,558.7386428571428,3.9410197024138935,77.49653039042431,1223938
226,Generic,Desktop,95924,1008,47.99,48373.920000000006,0.010508319085943038,0.185,186,1868,347448,260.07483870967746,7.18254795145814,100.0,774927
227,Generic,Desktop,7458,5151,18.49,95241.98999999999,0.6906677393403057,0.119,612,3570,2184840,155.62416666666664,22.939881873530783,100.0,7510967
228,Competitor,Mobile,36524,2686,18.0,48348.0,0.07354068557660716,0.225,604,1650,996600,80.04635761589404,20.61305534872177,100.0,4700563
229,Competitor,Mobile,7853,9435,40.98,386646.3,1.201451674519292,0.092,868,4006,3477208,445.4450460829493,8.993253006688542,100.0,9185730
230,Competitor,Desktop,41477,1431,17.49,25028.19,0.034501048774019334,0.03,42,1436,60312,595.9092857142857,2.4097627515213844,37.365801700374135,158736
231,Competitor,Mobile,33222,6951,42.43,294930.93,0.20922882427307207,0.169,1174,2788,3273112,251.21885008517887,11.097893327091873,100.0,11372401
232,Brand,Mobile,19320,9845,9.3,91558.5,0.509575569358178,0.177,1742,3904,6800768,52.55941446613088,74.27784421981575,100.0,18692587
233,Competitor,Desktop,95154,1906,10.01,19079.06,0.02003068709670639,0.147,280,1313,367640,68.1395,19.26929314127635,100.0,1722928
234,Generic,Desktop,53243,905,45.56,41231.8,0.016997539582668145,0.177,160,1018,162880,257.69875,3.950349002468968,100.0,459723
235,Brand,Desktop,46615,4247,29.34,124606.98,0.09110801244234688,0.14,594,2183,1296702,209.7760606060606,10.406335182828442,100.0,4170904
236,Generic,Desktop,18352,171,37.35,6386.85,0.009317785527462947,0.179,30,1817,54510,212.895,8.534723690081965,100.0,183527
237,Generic,Tablet,73833,127,15.14,1922.78,0.0017200980591334499,0.03,3,1121,3363,640.9266666666666,1.749030050239757,48.42675682832578,14249
238,Generic,Tablet,94476,8760,12.48,109324.8,0.09272196113298616,0.105,919,3119,2866361,118.96060935799782,26.21876280587753,100.0,9956794
239,Competitor,Desktop,4203,4083,42.57,173813.31,0.9714489650249821,0.068,277,2078,575606,627.4848736462094,3.3116336142496796,74.61341649646486,1345215
240,Competitor,Mobile,40267,9055,21.14,191422.7,0.2248739662751136,0.043,389,3507,1364223,492.08920308483295,7.126756649028563,100.0,2638346
241,Brand,Desktop,38941,7155,25.48,182309.4,0.18373950335122366,0.074,529,1168,617872,344.63024574669186,3.3891395616463003,63.98657569491421,2954794
242,Brand,Desktop,83809,6790,6.26,42505.4,0.08101755181424429,0.064,434,4682,2031988,97.93870967741935,47.805408254010075,100.0,8748664
243,Competitor,Mobile,26368,9716,22.36,217249.75999999998,0.36847694174757284,0.244,2370,3629,8600730,91.66656540084388,39.5891346439232,100.0,13592406
244,Generic,Tablet,78186,3932,39.67,155982.44,0.05029033330775331,0.086,338,2172,734136,461.4865088757397,4.706529786301586,100.0,3212103
245,Brand,Desktop,31984,9967,41.96,418215.32,0.31162456228114055,0.073,727,1628,1183556,575.2617881705639,2.830015887509812,81.32906906675152,4221853
246,Competitor,Desktop,42941,659,36.44,24013.96,0.015346638410842784,0.212,139,1025,142475,172.76230215827337,5.933007300753395,100.0,472465
247,Competitor,Tablet,73918,8057,36.15,291260.55,0.10899916123271733,0.116,934,2271,2121114,311.842130620985,7.282531053381586,100.0,3272459
248,Competitor,Tablet,53683,3931,27.78,109203.18000000001,0.07322616098206136,0.117,459,4968,2280312,237.91542483660132,20.881369938128174,100.0,9652615
249,Generic,Mobile,1801,7444,29.22,217513.68,4.133259300388673,0.122,908,3768,3421344,239.55251101321585,15.729327920892148,100.0,7503785
250,Competitor,Tablet,48965,5271,38.42,202511.82,0.10764832022873481,0.116,611,4298,2626078,331.44324058919807,12.967529500253367,100.0,10630191
251,Competitor,Tablet,86269,178,16.13,2871.14,0.0020633135888905633,0.095,16,2946,47136,179.44625,16.417172273034407,100.0,73321
252,Competitor,Tablet,10969,5029,15.42,77547.18,0.4584738809371866,0.086,432,4697,2029104,179.5073611111111,26.166057875992397,100.0,8699251
253,Competitor,Mobile,36969,3747,47.75,178919.25,0.10135518948308042,0.223,835,2729,2278715,214.2745508982036,12.735996825383518,100.0,3601823
254,Brand,Tablet,83269,1131,6.25,7068.75,0.013582485678944146,0.057,64,4555,291520,110.44921875,41.240671971706455,100.0,677966
255,Brand,Tablet,33449,7481,11.28,84385.68,0.2236539208944961,0.062,463,2856,1322328,182.25848812095032,15.670052075186218,100.0,3225123
256,Competitor,Mobile,92679,2172,30.66,66593.52,0.023435729776972128,0.151,327,2033,664791,203.64990825688074,9.982818148072065,100.0,1363672
257,Generic,Tablet,26705,7011,38.2,267820.2,0.26253510578543343,0.099,694,2118,1469892,385.90806916426516,5.488353753749717,100.0,4679700
258,Brand,Tablet,61303,6188,29.21,180751.48,0.10094122636738823,0.117,723,3168,2290464,250.0020470262794,12.671896241181537,100.0,5709915
259,Competitor,Mobile,29363,1584,20.98,33232.32,0.05394544154207676,0.206,326,1125,366750,101.93963190184049,11.035943322644943,100.0,1825134
260,Brand,Desktop,31720,5938,49.01,291021.38,0.18720050441361916,0.228,1353,3596,4865388,215.09340724316334,16.718318083709175,100.0,17174288
261,Brand,Mobile,10972,1650,36.67,60505.5,0.15038279256288736,0.202,333,2092,696636,181.69819819819818,11.513597937377593,100.0,2426154
262,Generic,Tablet,34351,5597,42.41,237368.77,0.1629355768391022,0.074,414,3344,1384416,573.3545169082125,5.832342645580546,100.0,3146838
263,Competitor,Tablet,37145,4782,6.81,32565.42,0.12873872661192623,0.245,1171,1685,1973135,27.80992314261315,60.589883379363755,100.0,5782100
264,Competitor,Tablet,88948,1929,15.62,30130.98,0.021686828259207626,0.104,200,4572,914400,150.6549,30.347502802763138,100.0,1768379
265,Generic,Mobile,90614,3851,21.84,84105.84,0.04249895159688349,0.059,227,1972,447644,370.510308370044,5.322389027920059,100.0,1866161
266,Generic,Tablet,89116,6181,13.22,81712.82,0.06935903765878182,0.135,834,4116,3432744,97.97700239808154,42.009858428579506,100.0,9127863
267,Competitor,Tablet,57235,6701,8.28,55484.28,0.11707871057919106,0.187,1253,1634,2047402,44.281149241819634,36.90057796550663,100.0,8459620
268,Competitor,Mobile,15855,4559,15.13,68977.67,0.2875433617155471,0.039,177,3429,606933,389.70435028248585,8.798977988093828,100.0,1699980
269,Generic,Desktop,37169,3956,29.01,114763.56000000001,0.10643278000484274,0.166,656,3007,1972592,174.94445121951222,17.188313084745715,100.0,9785339
270,Brand,Desktop,47404,6282,36.31,228099.42,0.1325204624082356,0.217,1363,2050,2794150,167.35100513573002,12.249702344705655,100.0,5864713
271,Brand,Tablet,20569,6183,39.83,246268.88999999998,0.3005979872623851,0.08,494,1704,841776,498.52002024291494,3.4181174893832513,83.2509365357135,1267153
272,Generic,Mobile,55437,8070,6.93,55925.1,0.1455706477623248,0.179,1444,3544,5117536,38.72929362880886,91.50696199023336,100.0,18330447
273,Brand,Tablet,49506,2194,24.26,53226.44,0.044317860461358216,0.112,245,3899,955255,217.25077551020408,17.947001527812116,100.0,4618979
274,Generic,Mobile,26738,6338,10.5,66549.0,0.23704091555090134,0.115,728,4207,3062696,91.41346153846153,46.021668244451455,100.0,11530098
275,Brand,Mobile,7772,3132,24.4,76420.79999999999,0.40298507462686567,0.085,266,1706,453796,287.2962406015037,5.938121558528569,100.0,816847
276,Brand,Desktop,91410,1648,24.53,40425.44,0.01802866207198337,0.164,270,4120,1112400,149.72385185185186,27.517325723603747,100.0,3772906
277,Competitor,Desktop,20731,8659,27.42,237429.78000000003,0.4176836621484733,0.103,891,2631,2344221,266.4756228956229,9.873323388498275,100.0,10978465
278,Competitor,Mobile,11131,164,45.18,7409.5199999999995,0.014733626808013656,0.211,34,4578,155652,217.9270588235294,21.00702879538756,100.0,237022
279,Brand,Tablet,67324,3399,41.23,140140.77,0.05048719624502406,0.241,819,3027,2479113,171.11205128205128,17.690162541564458,100.0,5166949
280,Brand,Desktop,55097,4949,33.65,166533.85,0.08982340236310507,0.235,1163,3168,3684384,143.1933361994841,22.123934563453616,100.0,16030627
281,Competitor,Tablet,82720,5739,44.84,257336.76,0.06937862669245648,0.058,332,4832,1604224,775.1107228915663,6.233948076442712,100.0,7425431
282,Competitor,Desktop,97433,2135,35.53,75856.55,0.021912493713628852,0.023,49,3008,147392,1548.0928571428572,1.943035901316366,61.39022858848152,585892
283,Competitor,Desktop,3889,5774,41.85,241641.9,1.4847004371303678,0.121,698,4288,2993024,346.1918338108882,12.386196268114098,100.0,14876707
284,Generic,Tablet,10569,2328,30.37,70701.36,0.2202668180527959,0.188,437,1625,710125,161.7880091533181,10.044007640022766,100.0,1289413
285,Brand,Desktop,88193,5720,28.63,163763.6,0.06485775515063553,0.245,1401,1525,2136525,116.89050678087081,13.04639736791326,100.0,7285267
286,Competitor,Desktop,76677,696,37.58,26155.68,0.009077037442779452,0.2,139,2597,360983,188.1703597122302,13.801323460143266,100.0,1406924
287,Brand,Tablet,86192,3706,5.89,21828.34,0.04299702988676443,0.154,570,2066,1177620,38.29533333333333,53.9491321832077,100.0,4662499
288,Generic,Desktop,88154,3989,36.07,143883.23,0.04525035732921932,0.026,103,2946,303438,1396.9245631067963,2.108918461171604,65.79687854958512,1297863
289,Generic,Desktop,78470,3606,47.05,169662.3,0.045953867720147826,0.21,757,3799,2875843,224.12457067371201,16.950394990519403,100.0,13550084
290,Competitor,Desktop,89822,1495,37.13,55509.350000000006,0.016644029302398076,0.061,91,1095,99645,609.9928571428572,1.7951029871544162,49.982545406522526,275592
291,Generic,Tablet,8612,9878,6.66,65787.48,1.1470041802136555,0.033,325,3074,999050,202.42301538461538,15.186020197156056,100.0,1648804
292,Brand,Mobile,52644,7629,22.0,167838.0,0.14491679963528606,0.216,1647,1835,3022245,101.90528233151184,18.006917384620884,100.0,8367226
293,Competitor,Tablet,33069,8403,41.43,348136.29,0.25410505307085185,0.15,1260,2918,3676680,276.29864285714285,10.561036311382534,100.0,14157613
294,Brand,Mobile,82741,552,48.14,26573.28,0.006671420456605552,0.05,27,2265,61155,984.1955555555555,2.3013719044092413,58.72937930097797,137421
295,Brand,Desktop,28331,7436,21.66,161063.76,0.262468673890791,0.109,810,3534,2862540,198.84414814814815,17.77271311684267,100.0,12408839
296,Generic,Mobile,56897,2731,42.85,117023.35,0.04799901576533033,0.04,109,2994,326346,1073.6087155963303,2.7887254979454954,56.781216855223505,740536
297,Generic,Tablet,14934,2286,43.87,100286.81999999999,0.15307352350341502,0.167,381,1239,472059,263.21999999999997,4.707089126966037,100.0,724715
298,Generic,Tablet,11095,6067,10.55,64006.850000000006,0.546822893195133,0.085,515,2327,1198405,124.28514563106798,18.723074170967635,100.0,3928710
299,Generic,Desktop,92494,6474,43.06,278770.44,0.06999372932298312,0.219,1417,3114,4412538,196.73284403669726,15.82857206811454,100.0,17838194
300,Generic,Mobile,19706,5458,19.59,106922.22,0.276971480767279,0.102,556,4352,2419712,192.3061510791367,22.63058137027084,100.0,6590796
301,Competitor,Desktop,44516,4448,31.7,141001.6,0.09991913020037739,0.134,596,4263,2540748,236.57986577181208,18.019284887547375,100.0,10470766
302,Brand,Desktop,98008,1559,29.25,45600.75,0.015906864745735043,0.035,54,2142,115668,844.4583333333334,2.5365372280061185,68.09138886411753,350984
303,Brand,Tablet,35629,2042,34.84,71143.28000000001,0.05731286311712369,0.083,169,4223,713687,420.96615384615393,10.031685353838055,100.0,1499457
304,Brand,Mobile,47910,5522,38.32,211603.04,0.11525777499478189,0.176,971,4848,4707408,217.92280123583936,22.246410070479136,100.0,8553145
305,Brand,Mobile,89540,5296,24.84,131552.63999999998,0.05914675005584096,0.189,1000,2415,2415000,131.55264,18.357670359180936,100.0,9628738
306,Generic,Mobile,21431,161,44.97,7240.17,0.007512481918715879,0.076,12,3278,39336,603.3475,5.433021600321539,100.0,112107
307,Brand,Mobile,57733,1594,41.43,66039.42,0.027609859179325517,0.136,216,3398,733968,305.73805555555555,11.114089130401206,100.0,3445765
308,Competitor,Desktop,41088,1280,40.34,51635.200000000004,0.03115264797507788,0.208,266,1760,468160,194.11729323308273,9.066683192860683,100.0,1587480
309,Competitor,Desktop,45135,6368,25.62,163148.16,0.1410878475684059,0.107,681,4642,3161202,239.5714537444934,19.376265107740107,100.0,8596931
310,Brand,Tablet,39015,2888,6.69,19320.72,0.07402281173907471,0.051,147,2552,375144,131.4334693877551,19.416667701824775,100.0,1020942
311,Brand,Desktop,32385,4736,27.15,128582.4,0.14624054346147908,0.119,563,4242,2388246,228.38792184724687,18.57366171420039,100.0,4681039
312,Competitor,Desktop,71199,4821,45.43,219018.03,0.06771162516327477,0.158,761,1862,1416982,287.80293035479633,6.46970480010253,100.0,5070332
313,Competitor,Tablet,39677,5810,13.57,78841.7,0.14643244196889885,0.022,127,2155,273685,620.8007874015748,3.471322916679879,66.3837112348569,968183
314,Generic,Tablet,13818,7802,49.22,384014.44,0.564625850340136,0.1,780,1356,1057680,492.3262051282051,2.7542714279181792,89.31980779280593,4548000
315,Competitor,Tablet,89222,205,41.35,8476.75,0.0022976395956154313,0.16,32,2671,85472,264.8984375,10.083109682366473,100.0,188396
316,Generic,Desktop,64001,9446,36.94,348935.24,0.1475914438836893,0.239,2257,4113,9283041,154.60134692069119,26.60390793432042,100.0,23372504
317,Generic,Desktop,24977,4187,35.47,148512.88999999998,0.16763422348560675,0.114,477,2328,1110456,311.34777777777776,7.4771691534654,100.0,2043608
